chembl_id,smiles,inchikey,n_groups,group_sizes
CHEMBL250227,Cc1[nH]nc2c1c(OCCN)nc1ccc(Cl)cc12,IFXYIEBIUMTSCX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250229,Cc1[nH]nc2c1c(NCCN)nc1ccc(Cl)cc12,CBFJNFHHGBLVOT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL249285,CNC(=O)c1nc(-c2ccc(OC)c3nc(C(F)(F)F)ccc23)oc1CN,HYMSRFJJDZEUKU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250310,CCCc1nc2cc(Cl)c(Cl)cc2nc1S(C)(=O)=O,MCLNCJWPYFBPGM-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250394,Cc1nnsc1C1=NNC(=O)/C1=C\c1cn(C)c2cccc(C)c12,WPMQUOZBXYBLOJ-GHXNOFRVSA-N,8,3;3;3;1;1;1;1;1
CHEMBL250395,COc1cccc2c(/C=C3\C(=O)NN=C3c3snnc3C)cn(C)c12,UJVHNUWHGXOPPU-GHXNOFRVSA-N,8,3;3;3;1;1;1;1;1
CHEMBL250453,CC(=O)Nc1nccc(-c2cc3c([nH]2)CCNC3=O)n1,IYIBUTZZEKKWBT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250480,Cc1ccccc1CNC(=O)c1snnc1C,ROGBOKDUZAIYCF-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL248166,CC(=O)c1cc(C2OC[C@@H](O)[C@@H]2O)oc1C,SAMNDVCMVHHDJR-CROYVZGASA-N,8,3;3;1;1;1;1;1;1
CHEMBL250531,CC(=O)N(O)C/C=C(/c1cccc([N+](=O)[O-])c1)P(=O)(O)O,QTAPBGVZTNATSN-WZUFQYTHSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250610,COc1ccc(OC)c2c1c(/C=C1\C(=O)NN=C1c1cnns1)cn2C,PFJWHQQZZYIQAN-POHAHGRESA-N,8,3;3;3;1;1;1;1;1
CHEMBL249389,CC(=O)Nc1ccccc1-c1nc2ccc([N+](=O)[O-])cc2n1O,WZNUDZBRAFIOQX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL249381,COC(=O)c1ccc2c(c1)c(/C=C1\C(=O)NN=C1c1cnns1)cn2C,LKPKISSGUDOKQE-SDQBBNPISA-N,8,3;3;1;1;1;1;1;1
CHEMBL249398,O=[N+]([O-])OC1COC2C(O)COC12,YWXYYJSYQOXTPL-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL249411,Cc1ccsc1C(=O)NCc1c(F)cccc1Cl,VWDDKCULODOXNE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL249416,COC(=O)c1ccc(Cl)cc1NC(=O)c1ccccc1Cl,XYMCGQGALVRHLK-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL249488,CCSc1nnc(NC(=S)Nc2ccnc3cc(Cl)ccc23)s1,WBMVCQKOSJYUOA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251657,Nc1nc(N)c2c(OCc3ccc(F)c(F)c3)cccc2n1,CATBAMFSHXDINO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL249509,C#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,QQMOCUDUISYUKW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL249682,CNc1nc2cc(-c3cccc(C(N)=O)c3)sc2n2c(C)cnc12,JKCYVGALCYGGMU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250837,COc1ccc2c(c1)c(/C=C1\C(=O)NN=C1c1snnc1C)cn2C,SLKNSIZGOKRHHJ-MLPAPPSSSA-N,8,3;3;3;1;1;1;1;1
CHEMBL3335184,COc1ccccc1C(=O)Nc1ccc(Cl)cc1F,JNTOCSDSQDFLCM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250011,CCC1OC(=O)c2ccccc21,VMTZKGPXYYJUAR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250009,O=[N+]([O-])OC1COC2C(O[N+](=O)[O-])COC12,MOYKHGMNXAOIAT-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL250097,Oc1ccc2c(c1)OCc1c-2nc2ccc(O)cc2c1Br,UHDQHUPIXKORDL-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL250106,Cc1cnc2c(NCCN)nc3cc(-c4cn[nH]c4)sc3n12,WODLEUPOAYNPRS-UHFFFAOYSA-N,8,3;2;1;1;1;1;1;1
CHEMBL251298,COc1ccc(-c2nc(CCl)c(C)o2)c2ccc(C(F)(F)F)nc12,AJKZDULCTIIISF-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL251316,O=S1(=O)CCCc2nc3cc(Cl)c(Cl)cc3nc21,OEFSHHVWJGFWJX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL250165,CC(C)(C)Cn1c(Cn2cnc(Cl)c2Cl)cc2cnc(C#N)nc21,KHSCSGHOOCDLTL-UHFFFAOYSA-N,8,9;1;1;1;1;1;1;1
CHEMBL251299,COc1ccc(-c2nc(CO)c(C)o2)c2ccc(C(F)(F)F)nc12,DMZIFAZKTXWHGD-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250251,CCc1oc2ccccc2c(=O)c1C(=O)c1cc(Br)c(O)c(Br)c1,FTQYGEYRXKSJCF-UHFFFAOYSA-N,8,3;2;1;1;1;1;1;1
CHEMBL3335189,COc1ccc(C(=O)Nc2ccc(Cl)cc2F)c(OC)c1,ZEAXPTANZNUOIL-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250430,COC(=O)c1c(Cl)cccc1NC(=O)c1ccccc1Cl,QFPPJSHGLHNVHQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250441,COc1c(OC)c(OC)c2c3c(cc4ccccc42)NC(=O)c13,GYYIMUXZCUHECT-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL251637,Nc1n[nH]c(=O)c2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,NAOREVRHIFWESW-KVQBGUIXSA-N,8,1;1;1;1;1;1;1;1
CHEMBL251638,Nc1n[nH]c(=O)c2ncn([C@H]3C[C@H](O)[C@@H](CO)O3)c12,NBOYANBIEGQORB-KVQBGUIXSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253010,CC(=O)c1cc2c(s1)CCNC2,BMTSNFPTGYEYAM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3335194,COc1ccccc1C(=O)Nc1ccc(F)cc1F,UQLHPOKQEOLVRC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251353,COCn1cc(C(O)(C(=O)O)C(F)(F)F)c2ccccc21,INKYTPGYPJJPIA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL250629,COC(=O)c1c(Cl)cccc1NC(=O)c1ccccc1Br,DCLZAXJQPAOJQB-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL2074703,O=S(=O)(O)CC(S)CSSCC(S)S(=O)(=O)O,DTOFWAYNEZSATC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL251846,COC1C(=O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,ITWRRUUKFUXICF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251522,CN1C(N/N=C\c2ccc([N+](=O)[O-])o2)=NS(=O)(=O)c2ccccc21,BXQJWJRFULMTHG-ZSOIEALJSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251207,CNC(=O)c1cc(I)cc(C)c1NC(=O)c1cc(C(F)(F)F)nn1-c1ncccc1Cl,VPCDJHVPOWBSRU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL251525,CC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,WJYMYODOUSNDBA-JXOAFFINSA-N,8,3;1;1;1;1;1;1;1
CHEMBL252136,Fc1cccc(F)c1CCNC(=S)Nc1nccs1,BLZZAJBLYALRNA-UHFFFAOYSA-N,8,2;1;1;1;1;1;1;1
CHEMBL250880,CC(C)c1cc(Oc2c(Cl)cc3[nH]c(C(=O)O)cc(=O)c3c2Cl)ccc1O,REFNRSMJTOAWKU-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL250881,C[C@@H](N)Cc1cccc(C(F)(F)F)c1,MLBHFBKZUPLWBD-SSDOTTSWSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251613,O=C(NC(=O)c1c(F)cccc1Cl)c1snnc1C1CC1,QIUVIHVNZHYGSZ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL251008,COC(=O)c1cccc(Cl)c1NC(=O)c1ccccc1Br,USRKLRDFYXBOAR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251019,Cc1ccc(C(=O)NCc2c(F)cccc2Cl)s1,PGWXYHWZKBGWLX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4456157,COc1cc(F)cc2c1nnc1c2c(-c2ccncc2C)nn1C,BEHIYTQDLXFKJV-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL4456567,Cl.N=C(N)c1ccc(NCc2nc3cc(Cl)ccc3[nH]2)cc1,QOCRKSICFCSXRW-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL3335228,COc1ccc(Br)cc1/C=N/c1ccc2[nH]c(=O)[nH]c2c1,YKCMOTYUIDEACC-CAOOACKPSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4455640,O=C(Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1Cl)c1cc(-c2ccc(F)cc2F)ccc1O,YZOQJKGOCFDLBQ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455645,C#CCn1nc(Br)c2c(NC(=O)c3csc4c(N)ncnc34)cccc21,OQEOGHFANVXOGL-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3335230,COc1cc(Br)cc(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1OC,YQEBWNNIYSPWDE-QGMBQPNBSA-N,8,3;3;1;1;1;1;1;1
CHEMBL251712,COc1ccc(-c2nc(CN)c(C)o2)c2ccc(C(F)(F)F)nc12,USDLDQFGJULIGM-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL252526,COC(=O)CSc1nnc(SCc2ccccc2)s1,CBFISGCLKMAGPK-UHFFFAOYSA-N,8,3;2;2;1;1;1;1;1
CHEMBL4456171,CC(=O)OCCOc1nc(C)cn2cc([N+](=O)[O-])nc12,FGSXREPQRJXVDQ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL4455227,Cc1ccc2c(c1)C1(C(=O)N2)C2=C(N=C3N=NNN31)c1ccccc1C(=O)C2=O,TWCNOPQUAGVVQI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL2113120,N[C@@H](CC(=O)Nc1ccc2oc3cc(F)c(F)cc3c2c1)C(=O)O,ZWSCZNCTZIFFBX-LBPRGKRZSA-N,8,1;1;1;1;1;1;1;1
CHEMBL252684,C/C(=N\Oc1cccc(Cl)c1)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,GIESGKWYQORTGZ-ZVBGSRNCSA-N,8,3;1;1;1;1;1;1;1
CHEMBL251490,O=C1c2ccccc2C(=O)c2cc(CO)c(O)cc21,LMXDYBJTJGPZPD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL251428,Nc1nc(N)c2c(COc3ccc(F)cc3F)cccc2n1,UDMADSHXMKHDNN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455228,Clc1ccc(Cn2nnc3c(Br)cccc32)cn1,YQBUHHZBVRXQRW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455420,COC(=O)/C=C/C(=O)c1cc(OC)ccc1OC,KEMWYNZHXYFCPE-FNORWQNLSA-N,8,3;3;3;1;1;1;1;1
CHEMBL251675,Nc1nc(N)c2c(OCc3ccc(F)cc3F)cccc2n1,WPGYGRKGRNVXJC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4456241,Cc1ncc([N+](=O)[O-])n1CCOc1ccc([N+](=O)[O-])cc1,REDCSBWAUVNQAO-UHFFFAOYSA-N,8,3;2;2;1;1;1;1;1
CHEMBL4456478,O=C(NCCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,XDWXWKXFGAHWPL-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL251679,Oc1ccc(CCc2c(Cl)cc(Cl)c(O)c2Cl)cc1Cl,UYVQUQJUGXIFJW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL252791,COc1cccc2c1C(=O)c1c(ccc3c(=O)cc(C)oc13)C2=O,RRGAABHOHNSLRZ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL4455956,O=C1CC(NC(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2cc(Cl)ccc2N1,BIIMPKOSDJGISR-UHFFFAOYSA-N,8,2;1;1;1;1;1;1;1
CHEMBL252733,O=C1c2ccc(O)c(O)c2CN1Cc1ccc(F)cc1,GTAOXXAITUUNHZ-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL253849,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)nc2-c2cccnc2)nc1,JLDAVRBNKFNZGA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3335208,COc1ccc(C(=O)Nc2ccc(I)cc2F)c(OC)c1,VGSNTPHMWVFXBN-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL3335351,O=C(c1cccc(O)c1)c1cc2cc(O)ccc2o1,ZEMYKTSDVYCVHN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL254017,Ic1cccc(-c2nc3ccccc3o2)c1,YBHMHDJXHAEFFV-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455159,O=[N+]([O-])c1cccc(C2c3sc4ccc(Cl)cc4c3N=C3NN=NN32)c1,GFEAPWKLLGGQSE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL1526,c1cc2c(s1)CCNC2,OGUWOLDNYOTRBO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL251935,Cc1c(CCO)c(=O)oc2cc(O)ccc12,VCGFYFKJZGIZMX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254183,CC(Oc1cccc2nc(N)nc(N)c12)c1ccc(Cl)c(Cl)c1,GQRJTYJYJFZKMB-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL253063,COC(=O)C(=O)c1cccc(C(OC)(OC)C(=O)OC)c1,VXXDGVRUPCTERF-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL254259,CCCNS(=O)(=O)c1c(C(N)=O)[nH]c2ccc(Br)cc12,TYWVHGZFRKBXHQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL252155,Oc1cccc(-c2nc3ccccc3o2)c1,QHUYLIOMTFQOSN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253138,O=C1c2c(ccc(O)c2O)CN1Cc1ccc(F)cc1,XLAPRLGXHRZBNV-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL254348,CN(C)Cc1c[nH]c2ccccc12,OCDGBSUVYYVKQZ-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL252159,O=C(NN1Cc2ccc(O)c(O)c2C1=O)c1ccccc1O,NMRQNFCXQFNMCA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455255,N#Cc1cccc(/C=C/C=C/S(=O)(=O)F)c1,RMASJIKYKXINBL-BQJQTIKASA-N,8,1;1;1;1;1;1;1;1
CHEMBL3335199,COc1ccc(C(=O)Nc2ccc(F)cc2F)c(OC)c1,NJTHREIIJWGVEA-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL2113162,CN1CCN(C(=O)c2nc3cc(N)ccc3[nH]2)CC1,ZIPKUGFHHCRACW-UHFFFAOYSA-N,8,3;2;2;2;2;1;1;1
CHEMBL252167,O=P(O)(OC[C@H]1O[C@@H](n2cnc3c(O)ncnc32)[C@H](O)[C@@H]1O)OP(=O)(O)OP(O)(O)=S,BPRLNEMHHOIJBX-KQYNXXCUSA-N,8,1;1;1;1;1;1;1;1
CHEMBL252109,O=C(Cc1ccccc1)N[C@@H](CS)C(=O)O,MDBITHZZHAXREB-VIFPVBQESA-N,8,2;2;1;1;1;1;1;1
CHEMBL3335240,COc1ccc(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c(O)c1,BXMSNYFJMFDEGS-LZYBPNLTSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4456530,N#Cc1ccc(NC(=O)c2ccc3cccnc3c2O)c(C#N)c1,IEXQFJSXKPDVKK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3335268,COc1cc2ccn3c(C(C)C)nc4c(=O)[nH]c(c1OC)c2c43,UCZQFDCSVUSIPQ-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL4455170,N=C(N)c1ccc(NC(=O)c2ccccc2O)c(F)c1.O=CO,VHAFKQFYWGBEOY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455174,S=C=NCCN1CCSCC1,GJBKLCKWYRKJLN-UHFFFAOYSA-N,8,2;2;2;2;1;1;1;1
CHEMBL4455579,Cc1c(Cl)nc(NC(NC(=O)OCCn2c([N+](=O)[O-])cnc2C)C(Cl)(Cl)Cl)nc1Cl,DBJLURAPCHTGKM-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL252417,Cc1nnc(S/C(=C/c2ccc(-c3cc(Cl)ccc3C)o2)C(=O)O)[nH]1,HAQIFVQHRZHBAY-OVCLIPMQSA-N,8,3;3;1;1;1;1;1;1
CHEMBL3335269,CCOc1nc2c(=O)[nH]c3c(OC)c(OC)cc4ccn1c2c43,CZGQSPWCVXLDCM-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL253395,O=C1c2c(ccc(O)c2O)CN1/N=C/c1cccc(O)c1O,ACTBHPADDNBZKH-OMCISZLKSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4455875,COc1ccc(-c2oc3cc(OC)c(OC)c(O)c3c(=O)c2O)cc1OC,QVYSZKIZAPTGSX-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL252482,CC/C(=N\OCC(F)(F)F)c1cc(Cl)ccc1NS(=O)(=O)C(F)(F)F,XTBZIHRNISKGJP-AWQFTUOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4456103,O=C(NCc1cccc(Cl)c1)c1ccc([N+](=O)[O-])o1,ZMCNSMZRMLPIEA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL252479,CCO/N=C(\C)c1ccccc1NS(=O)(=O)C(F)(F)F,FDHGSWCFNGPWKX-OVCLIPMQSA-N,8,3;3;1;1;1;1;1;1
CHEMBL4455297,CCCSc1nnc(NC(=O)Nc2ccc(Cl)c(C(F)(F)F)c2)s1,OLIPKGPHFXVUFA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL252570,O=C1c2c(ccc(O)c2O)CN1N1Cc2ccc(O)c(O)c2S1(=O)=O,ZODNIRGWOHHXIC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253579,COc1ccc(-c2nc3ccccc3o2)cc1F,JUEXCBXPJSADRR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3335245,CCOc1cc(Br)c(Br)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,CWDLJPOSYGJLKO-FBCYGCLPSA-N,8,3;1;1;1;1;1;1;1
CHEMBL252641,COc1ccc([C@]2(O)COc3cc(O)cc(O)c3C2=O)c(O)c1,MPHUIXUWWQSYED-MRXNPFEDSA-N,8,3;1;1;1;1;1;1;1
CHEMBL252724,Cn1c(-c2ccncc2)cc2c1CCNC2=O,KYIYLJLPAAZRRT-UHFFFAOYSA-N,8,3;2;2;1;1;1;1;1
CHEMBL3335246,CCOc1cc(Cl)c(Cl)c(/C=N/c2ccc3[nH]c(=O)[nH]c3c2)c1O,UOUNOYWIBROXIZ-FBCYGCLPSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254749,O=C1C=C(Oc2ccc(Br)cc2Br)C(=O)c2ccccc21,VADDKYKHKKVOOX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253630,NC(=O)c1[nH]c2ccc(Br)cc2c1S(=O)(=O)N1CCCCC1,LZRATWQDFZVVJL-UHFFFAOYSA-N,8,2;2;2;2;2;1;1;1
CHEMBL253811,C[C@H](N)Cc1cccc(C(F)(F)F)c1,MLBHFBKZUPLWBD-ZETCQYMHSA-N,8,3;1;1;1;1;1;1;1
CHEMBL253812,Fc1cccc(-c2nc3ccccc3o2)c1,CVPWQTJXZQGYLA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253813,Clc1cccc(-c2nc3ccccc3o2)c1,YWFLVBNFDFMBIH-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253955,Cn1c(-c2ccccc2C(F)(F)F)nnc1-c1cccc(F)c1F,PMTACPOTSVVFQY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL253972,CC(C)COc1cccc2nc(N)nc(N)c12,OPXOMKVWRHZUSA-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL253905,O=C(Oc1cncc(Cl)c1)c1ccc(-c2ccc(Cl)cc2[N+](=O)[O-])o1,YEGHZGNCUKGRIS-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3335352,O=C(c1cccc(O)c1)c1cc2cc(O)ccc2[nH]1,DMVGFIMILGTPFV-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253981,COc1cc2ccc3cccc(O)c3c2c(OC)c1O,ZRZLQDVGZXYWJD-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL253983,COc1c(O)cc2ccc3cc(O)ccc3c2c1OC,JZIYNZGPIKGKQC-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL4455601,CCCCn1nnnc1Sc1c(OC)nc(N)nc1OC,CWUDKMCQKCZESZ-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL4455992,N[C@H](C(=O)NCc1ccc(F)cc1)[C@@H]1CC(Br)=NO1,YCFJRGYDFSBAIE-ONGXEEELSA-N,8,2;2;1;1;1;1;1;1
CHEMBL253996,Fc1ccc(CCNC(=S)Nc2nccs2)cc1,WGSDLRNUZBUXDV-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL4455336,O=C(Nc1ccccc1C(=O)O)c1cc2cc(Cl)ccc2[nH]1,FNEJIVHRNNWUKR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL254143,COc1ccc(-c2nc3ccccc3o2)cc1C(F)(F)F,JQXLVFGWYBMIFZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254379,COc1c2c(cc3ccc(=O)oc13)C=CC(C)(C)O2,XYPWCJWXFYYGPA-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL3335356,Cc1ccc(C(=O)c2cc3cc(O)ccc3s2)cc1O,GQIHUCLIFWOITE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254162,O=C(O)CN1C(=O)S/C(=C\c2ccc(-c3ccc(O)c(C(=O)O)c3)s2)C1=O,GEHVLOKIWHRCCF-MLPAPPSSSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4457795,CCC(=O)Nc1ccc2nc(N)ncc2c1.Cl,IMYIIBGXZSTZBH-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254361,Nc1ccccc1NC(=O)c1ccccn1,XIQCXQUJFNTCCK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL255423,COc1ccc(/C=C2\SC(=S)N(CC(=O)O)C2=O)cc1OC,YRODMNNSVWBMBR-WDZFZDKYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL253174,NC1=CC=C2SN=C3c4ccccc4C(=O)C1C23,KVVZPLOTMXGPIE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL254392,O=C1NCCc2[nH]c(-c3ccccc3)cc21,XYWBECNOAGWDMX-UHFFFAOYSA-N,8,2;2;1;1;1;1;1;1
CHEMBL4457147,O=C1C(O)=C(Nc2cccc(Cl)c2)C(=O)c2ccccc21,WOVKDRVLYWFXLO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL4457497,C=CCSc1nnc(NC(=O)Nc2ccc(Br)cc2C(F)(F)F)s1,ZNNHPLKVJWJVBU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL253330,C[C@@H]1CC(=O)C2=C(O1)c1cc(O)c(O)cc1OC2,SGTSJAOFFFAYJH-ZCFIWIBFSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4457549,Oc1cccc(-c2nnc(Nc3cccc(F)c3)s2)c1,SAHKYKZNMCDACW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL3335357,Cc1cc(C(=O)c2cc3cc(O)ccc3s2)ccc1O,WRKBHVDIKMUHFE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL253277,COc1ccc2c(C)c(-c3ccc(O)cc3O)oc2c1,IBGFDOZOOQCQNZ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL253412,COc1cc(OC)c2c(c1)C(=O)c1cc(OC)c3c(=O)cc(C)oc3c1C2=O,FUZSCLKATPKCGA-UHFFFAOYSA-N,8,3;3;3;3;1;1;1;1
CHEMBL253509,C=C(C)CNC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,XUSCGQWLOKSKHS-WUXMJOGZSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254300,C[N+](C)(C)CCOC(=O)Nc1ccncc1Br.[I-],PRMQJADTHNQWDF-UHFFFAOYSA-N,8,9;1;1;1;1;1;1;1
CHEMBL253514,COc1ccc(-c2coc3cc(O)ccc3c2=O)c(O)c1,XKHHKXCBFHUOHM-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL254580,CC(C)(O)/C=C/C1=CC(=O)[C@](C)(O)CC1=O,YFSJQGDPFJQBQL-ZYOFXKKJSA-N,8,3;3;3;1;1;1;1;1
CHEMBL253685,O=C(Cc1cncc(Cl)c1)c1cccs1,HKMXTOFQPPXPPD-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
