chembl_id,smiles,inchikey,n_groups,group_sizes
CHEMBL114523,N#Cc1ccc(-c2ccc(O)cc2)cc1,ZRMIETZFPZGBEB-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114436,O=C(O)Cc1nc(-c2ccc(Cl)c(Cl)c2)oc1-c1ccsc1,OXBJWUZYDFLKCU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114365,C=CCOC(=O)c1c(O)nc2cc(Cl)ccc2c1O,PSSUHISKKXDBJS-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114366,CCCOC(=O)c1c(O)nc2cc(Cl)ccc2c1O,RQJKEOZXVAERQT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114374,CCC(C)OC(=O)c1cnccn1,NLBQEXLOOAYIAI-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114688,COc1ccc(-c2oc3ccc(C(=O)O)cc3c(=O)c2O)cc1,KDSLTPMYSWNWDZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114854,Oc1ncnc2c1ncn2C1C[C@H](O)[C@H](O)[C@@H]1O,FGBUWEZNDHHQFI-ADSCKCJESA-N,8,1;1;1;1;1;1;1;1
CHEMBL115261,Cn1c(=O)c2nc(CCCC(=O)O)[nH]c2n(C)c1=O,NGBYKZGOXFIONW-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL115417,CCOCn1cc(C(=N)S)c2c(OC)ncnc21,VCEJQQCBJXCPRZ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114407,O=C(O)c1cccc(C(=O)c2cc(Cl)cc(C(=O)c3cccc(C(=O)O)c3O)c2O)c1O,MTYMLLVJVRYMAV-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114408,O=C1c2ccccc2-c2nc3ccccc3n21,SDLWGEXLAMKZHI-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115520,Clc1ccc(Oc2cccnc2)cc1,RTBYFOOOYQPTRE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115501,O=C(Cc1cccs1)c1c(O)nc2cc(Cl)ccc2c1O,VKAFQASJWCJMNO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115516,O=C(Nc1nc(O)c2ccccc2n1)c1ccc(Cl)cc1,NCVBXZWFSFYWGR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116454,CNC(=O)c1cc2c(Oc3ccc(-c4noc(C(F)(F)F)n4)cc3)cncc2s1,LBYIVNYUBVIWHZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116389,COC(=O)CCn1ccc(=O)c(O)c1C,YNGLFSDJUHTIJN-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL116308,O=[N+]([O-])c1cccc2ncnc(Nc3cccc(Br)c3)c12,CFLDNHCFXUEPKN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116326,CNNCC(=O)Nc1csc(Cc2c(Cl)cccc2Cl)n1,XGLUBSMTWTWWJR-UHFFFAOYSA-N,8,3;2;1;1;1;1;1;1
CHEMBL116151,COC(=O)CC(=O)CCSC,BUQCLWBTCPWQHB-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL116251,CC(C)=C[C@@H](O)C1=C[C@@H](O)[C@@H]2O[C@@H]2C1=O,MBXKEYXHJAZKBP-DEKFOEGESA-N,8,3;3;1;1;1;1;1;1
CHEMBL113922,O=[N+]([O-])c1ccc(/C=C/c2nc3ccccc3[nH]2)s1,YLDZGYPAPFWWAI-FNORWQNLSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114745,Cn1c(=O)c2nc(CCCC(=O)O)[nH]c2n(C)c1=S,HAHTZBMNUQFBCT-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL113427,N#CSc1ccc(NC(=O)/C(C#N)=C(\O)c2ccc(C(F)(F)F)cc2)cc1,HJGOBYHTTFIDEG-NXVVXOECSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113911,Cc1cc(=O)sc2c3c(ccc12)OC[C@H](O)[C@@H]3O,UTDYOIFYQZCVLJ-UFBFGSQYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114003,Cc1nc2c(O)[nH]cnc-2c1[C@@H]1N[C@H](CO)[C@H](O)C1O,ITTNZSXWLCIQSE-QISFDGGSSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113854,N#C/C(C(=O)Nc1ccc(N=C=S)cc1)=C(/O)c1ccc(C(F)(F)F)cc1,QSFMXYKQFBXFNH-NXVVXOECSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115084,COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1C(F)(F)F,WBMWIVWQBJYHRD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114925,Fc1ccc(NC(=S)c2ccccn2)cc1,KWSOCPDBPOSYAQ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113625,CN(C)CCOc1cncc([N+](=O)[O-])c1,RFKPXEJTELFCDM-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL114250,CC(C)Oc1[nH]c(N)nc2ncnc1-2,ZCPOCPBDXIGEFE-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114174,CCCOC(=O)c1cnc(C)cn1,WPZZGHXGJPWBBD-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114021,CCCNC1=NS(=O)(=O)c2cc(F)ccc2N1,CIDUUXVAZLSDHO-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113949,O=c1cc(-c2ccc(C(F)(F)F)cc2)oc2cc(O)ccc12,YXAVDUCTQODQKN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114977,CCC(C)NC1=NS(=O)(=O)c2cc(Cl)ccc2N1,QZPCHMHBRKZPKT-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114891,CCCCn1cnc2[nH]c(=O)[nH]c(=O)c21,GKPZQTMJNRWTNK-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115036,COc1cc([N+](=O)[O-])c2oc(-c3ccc([N+](=O)[O-])cc3)cc(=O)c2c1,LSMLHQMYAXVOIR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115144,CCOCc1cnc2c(NC)nc(Br)cn12,CQAZPTYMHFQBNS-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114734,CCOC(=O)c1sc2nc(-c3cccs3)ccc2c1N,IWYWRXZLMRDAOX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113903,Cc1cccc2nc3n(c12)C(=O)c1ccccc1-3,HYFACUNFKHMBOA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113904,COc1ccc2nc3n(c2c1)C(=O)c1ccccc1-3,WJYXAQMJQGIYOV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113476,Cn1c2ccccc2n2c(=O)c(-c3ccsc3)nnc12,OERXYKAGPDUQLB-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL113478,N#C[Se]Cc1ccc(C[Se]C#N)cc1,QFTBWTJGZHUOAW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113319,CN[C@@H](C)COc1ccc(F)nc1,HHIMAMYWVQLLRY-ZETCQYMHSA-N,8,3;3;1;1;1;1;1;1
CHEMBL113801,N#C/C(C(=O)Nc1ccccc1C(F)(F)F)=C(/O)c1ccc(C(F)(F)F)cc1,SGJHXVLOBPHXFL-QINSGFPZSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113488,CC[C@H](N)COc1cnc(Cl)c(Br)c1,CXEUBSNEAOCFSJ-LURJTMIESA-N,8,3;1;1;1;1;1;1;1
CHEMBL113406,CO/N=C/c1ccc(-c2ccc(Cl)cc2)o1,WQQRJAUDBUUZEA-RIYZIHGNSA-N,8,3;1;1;1;1;1;1;1
CHEMBL112631,CN(C)C(=O)CN(C)C(=O)c1cc(N)n2nc(-c3ccc(Br)o3)nc2c1,RLCNXJPHPVALBJ-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL112547,O=C1Sc2ccc(Cl)cc2C(=O)N2CSCC12,AOMSSVKFLVEWEK-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113815,N#C/C(=C\c1ccc([N+](=O)[O-])o1)c1n[nH]c(-c2ccccc2)n1,ASFXIWZYLRAKAV-DHZHZOJOSA-N,8,1;1;1;1;1;1;1;1
CHEMBL113510,CCOc1onc2c1C(=O)/C(=N\c1ccc(C(F)(F)F)cc1)C=C2O,PLDCPKMKTKXSEH-JMIUGGIZSA-N,8,3;1;1;1;1;1;1;1
CHEMBL112643,CC(=O)NCc1cccc(-c2csc(N=C(N)N)n2)c1,ICIKBTZKMTWFKJ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL112482,O=C(Nc1ccc(Br)cc1)C1=C(O)c2ccccc2C1=O,NAGBMCRDFUEUGU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL112562,O=C(Nc1cccc(F)c1)c1ccccn1,ZWVPYRZGMVKYLX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115103,Nc1cccc(-c2cc(=O)c3cc(N)ccc3o2)c1,JHCRMYACOBDZEC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114505,CN[C@@H](C)COc1cnc(Cl)c(C)c1,WLKGRSYKSXOUEF-QMMMGPOBSA-N,8,3;3;3;1;1;1;1;1
CHEMBL114337,N#C/C(C(=O)Nc1ccc(C#N)cc1)=C(/O)c1ccc(C(F)(F)F)cc1,ATMMFGXAGSQCRN-NXVVXOECSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115106,CNCCOc1cncc([N+](=O)[O-])c1,LYFPTUVMAREVEZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114507,Oc1cccc(/C(=C(/c2cccc(O)c2)C(F)(F)F)C(F)(F)F)c1,CFKVCSPMSAQRSH-BUHFOSPRSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116569,N#C/C(=C\c1cccs1)c1nc2ccccc2[nH]1,MDVSLHGZTWHJMW-CSKARUKUSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116487,Cc1ccc(C(=O)O)cc1NC(=O)CCC(=O)O,QLUUIIDXMPFVCG-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116586,Nc1c(C(=O)c2ccc(F)cc2F)sc2nc(-c3cccs3)ccc12,BHRUVOLNMCWFBW-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116516,CC(=O)N[C@H](CS)CCC(N)=O,ZRIGDPJLTDWUJF-LURJTMIESA-N,8,3;1;1;1;1;1;1;1
CHEMBL115373,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)c1ccc(F)cc1,XTUWRXZHKMFCNM-PFONDFGASA-N,8,1;1;1;1;1;1;1;1
CHEMBL115245,CNC(=O)CC1c2ccc(Cl)cc2NC(=O)C1[N+](=O)[O-],QOYSEPPKGYBLOV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116614,Cc1c(CN(C=O)c2ccc(Cl)c(Cl)c2)cnc2nc(N)nc(N)c12,SNJHJFBATIFPBS-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115397,COc1ccc(N)c2oc(-c3ccc(N)cc3)cc(=O)c12,VORQZXYMFOGDAI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115323,CCC(C)NC1=NS(=O)(=O)c2cc(I)ccc2N1,OKGYFBKWGXSILA-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL115324,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)c1ccc(OC(F)(F)F)cc1,IEEHFFKXIHFLLG-PFONDFGASA-N,8,1;1;1;1;1;1;1;1
CHEMBL119445,CC(C)=C[C@H](O)C1=C[C@@H](O)[C@@H]2O[C@@H]2C1=O,MBXKEYXHJAZKBP-GISOBZBCSA-N,8,3;3;1;1;1;1;1;1
CHEMBL119542,O=C(O)CCC(=O)Nc1cccc([N+](=O)[O-])c1,IUDLIFNJGGQWBX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117090,Nc1nc(O)c2ncn(C3CC3(CO)CO)c2n1,UYCNGPJNQAUHEN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL119532,COc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,RJAXDQYMJMBDCF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114253,COc1cc(OC)c2sc(-c3ccc(N)cc3)nc2c1,QXINPNHGNHSMLQ-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL4300229,COc1ccc(Nc2nc(C)nc3cc[nH]c23)c(OC)c1,JFUMWZRUONDRGR-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL114108,CCC(C)NC1=NS(=O)(=O)c2cc(Br)ccc2N1,FMMDYVAEIOJPRK-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114028,CC(C)C(C)NC1=NS(=O)(=O)c2cc(I)ccc2N1,NMVRHHRSJFWXNH-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL113955,Cc1cccc(N2C(=O)c3ccccc3C2=O)c1[N+](=O)[O-],NCBQNPXJFPZBMR-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115182,COc1c(-c2ccc(Cl)cc2)oc2ccc(C(=O)O)cc2c1=O,BCJDZXZNYWQCOT-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115983,Cc1ccc(-c2oc3ccc(C(=O)O)cc3c(=O)c2O)cc1,MLBSKWLVBPHBDQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116285,N#C/C(C(=O)Nc1ccc(C(F)(F)F)cc1)=C(/O)c1ccc([N+](=O)[O-])cc1,SKHJQPAQCABKOI-PFONDFGASA-N,8,1;1;1;1;1;1;1;1
CHEMBL116289,NC(=O)C1CC(O)C(N)CC1N,DFHXGRZSKZZGPA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL119175,[O-][n+]1cccc(Oc2ccc[n+]([O-])c2)c1,KNKFZQHFSHHHGA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL119470,Cc1nc2cnccc2n1-c1ccc(I)cc1,KWYCBPXHYNREFI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL119475,Clc1ccc2[nH]c3nc4ccccc4c-3cc2c1,QFJVQBSYMNGJNY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL119390,CC1=C(C)c2nc3ccccc3c(N)c2C1,JDBFUNKEBJSDBO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL119235,Cc1nc(/N=N/c2ccc(C(=O)O)cc2)c(COP(=O)(O)O)c(C=O)c1O,NPBWMMRUXMTIRC-ISLYRVAYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL119242,O=[N+]([O-])c1cccc2c(Nc3cccc(Br)c3)ncnc12,QJBJVUJYJKBCJC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL119501,CNC(=O)c1cc2c(Oc3ccc(C(F)(F)F)cc3)cncc2s1,PEOGZQMDIONZGY-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115886,CN(C)CCOc1cncc(Br)c1,SROIVRQGULXMOZ-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL116175,Oc1ccc(/N=N/c2ccc(O)cc2)cc1,WKODVHZBYIBMOC-BUHFOSPRSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116190,CC(C)(O)/C=C/C1=CC(=O)[C@@H]2O[C@@H]2[C@@H]1O,STLLXMKVZSLHGS-DXQGWMINSA-N,8,3;3;1;1;1;1;1;1
CHEMBL116026,Nc1cccc2oc(-c3ccc(O)cc3)cc(=O)c12,YYEHVLMUHQDZMO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115971,CNC(=O)c1cc2c(Oc3ccc(C#N)cc3)cncc2s1,STZJHKYUSSOJOA-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3319007,Cc1ccc(C(C[N+](=O)[O-])c2c(N)nc(N)nc2N)cc1,CJBUAFVYYGEUPU-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117200,Nc1nc(OCc2ccc(C=O)cc2)c2[nH]cnc2n1,GQUWKGQZTWHIIQ-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116797,NC(Cc1nc2cc(Cl)ccc2nc1CP(=O)(O)O)C(=O)O,LWQXTKOFDPMBBN-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116957,CCCNC(=O)c1ccc2nc(O)c(O)nc2c1,OLUXOQQXYDXKKI-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116075,CCOCn1cc(C#N)c2c(N(C)C)ncnc21,HHMLOYZQGHDKSV-UHFFFAOYSA-N,8,6;3;1;1;1;1;1;1
CHEMBL117453,Cc1ccc(Oc2cncc3sc(C(N)=O)cc23)cc1,CALOLERUXQBROP-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117383,Oc1ncnc2c([C@@H]3N[C@H](CF)[C@H](O)C3O)c[nH]c12,LMKHFYMUIAURNQ-SSJAMWAFSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115595,Cc1cc(-c2ccc(C=O)cc2)cc(=O)o1,BXTJQCNFULSBNG-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115905,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cc(Br)co2)cc1,PHCQCCQGWHJYNW-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116079,Fc1ccc(Oc2cccnc2)cc1,NXOWHXWXWXHPST-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115794,C[C@@H]1CO[C@@](O)(c2cc(F)cc(F)c2)[C@H](C)N1,OZGPVYJHWWPEFT-RGNHYFCHSA-N,8,3;3;2;1;1;1;1;1
CHEMBL117470,Nc1ncn(C2CC(O)C(CO)O2)c(=O)n1,XAUDJQYHKZQPEU-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117306,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(Cl)nc2)cc1,XOOYTUZPZGWGDX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117562,COc1ccc(-c2cc(C)oc(=O)c2)cc1,IHYWEPMPNIFKLM-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL117075,O=C[C@@H](NC(=O)c1cnc(CNS(=O)(=O)c2ccc(O)c(C(=O)O)c2)nc1)C(=O)O,SUKMDWJCBDXPIA-LLVKDONJSA-N,8,2;1;1;1;1;1;1;1
CHEMBL117494,C=C1ON=C2N1C(C)=CSC2(O)c1ccc(Br)cc1,QLPDLXRHUAOXQD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117003,O=C1NC(=O)[C@]2(C[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)N1,QAHZIGHCEBUNGT-QMGFNSACSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117010,NC(=O)CSCc1ccc(S(N)(=O)=O)cc1,SKJYXGRPYHNSJS-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117105,Cc1cc(CC2CN=C(N)N=C2N)cc(Cl)c1N,NOMYWMRDLICAMC-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117022,CCOCn1cc(C#N)c2c(OC)ncnc21,KNZJQLIDUWRXOO-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL115811,Nc1cccc2oc(-c3ccc(Br)cc3)cc(=O)c12,HFQBELSXAGCZME-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117186,COCCOCn1c(Br)c(C#N)c2c(N)ncnc21,GTMDIARQESCPJE-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL4300198,NCc1ccc(O)c2ccccc12,NEXBEXIEUGVLCR-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116861,Cc1ncccc1Oc1ccccc1[N+](=O)[O-],VYUQUTCARVJMII-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL118982,Cc1ccc(Cc2ncn3c(=O)[nH]c(=S)[nH]c23)cc1,QKOCTYUXNMMXHZ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL118074,CNC(=O)c1cc2c(Oc3ccc(Cl)cc3)cncc2s1,CMEFLKIFRPLMJK-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117423,CS(=O)(=O)c1ccc(-c2[nH]c(C(F)(F)F)nc2-c2cccs2)cc1,UUVBGFWWLRWVAV-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117901,Brc1ccc(Oc2cccnc2)cc1,ARFFAYAYZONBST-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117826,Nc1c2ccccc2nc2c1cnc1cc(Cl)ccc12,SPULWVRBHAEJOM-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117740,O=[N+]([O-])c1ccccc1Oc1cccnc1,ZOEMMRUWHIRRIP-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117517,Nc1cccc(-c2cc(=O)c3c(N)cccc3o2)c1,LOFAPQYCKHXGFL-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115287,Cc1cc(O)c2cccc(-c3ccc(Cl)cc3Cl)c2n1,VYPXHRUYISNLQD-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115291,O=C(Nc1ccc(N/C(S)=N/Cc2cc(C(F)(F)F)cc(C(F)(F)F)c2)cn1)c1csnn1,QSFBZWAUGYEUEW-UHFFFAOYSA-N,8,2;1;1;1;1;1;1;1
CHEMBL117915,Nc1cccc2oc(-c3ccc(C(=O)O)cc3)cc(=O)c12,KJZSRBCWNIPDQX-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117831,Cn1c2nc3ccc(C#N)cc3c-2cc2cc(C(F)(F)F)ccc21,ILJCZQVNOTYOMQ-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL117680,c1cncc(Oc2cccnc2)c1,VZUJTDYSGISPLP-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117760,O=C(Nc1ccccc1O)c1ccc(O)cc1,OBOCNKZMVQJDDA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114550,COc1cc(N)c2oc(-c3cccc(N)c3)cc(=O)c2c1,GIVJZBUZAPENGW-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115024,CN(C)C(=O)CC1c2ccc(Cl)cc2NC(=O)C1[N+](=O)[O-],MYGCAAVQWIJGGU-UHFFFAOYSA-N,8,6;1;1;1;1;1;1;1
CHEMBL114781,Nc1nc(O)c2[nH]cc([C@H]3C[C@@H](O)[C@@H](CO)N3)c2n1,APZQXOCHHXJTPR-FSDSQADBSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114866,CC(C)C(C)NC1=NS(=O)(=O)c2cc(Br)ccc2N1,UVDHTYHRGWXJSB-UHFFFAOYSA-N,8,3;3;3;1;1;1;1;1
CHEMBL114876,Cc1cn([C@H]2CC(F)(F)[C@@H](CO)O2)c(=O)[nH]c1=O,JQMYGAWECCNTIR-RNFRBKRXSA-N,8,3;1;1;1;1;1;1;1
CHEMBL114881,CN[C@H](C)COc1ccc(Cl)nc1,JTPFBRCNZZDURN-SSDOTTSWSA-N,8,3;3;1;1;1;1;1;1
CHEMBL114800,C=CCNC1=Nc2ccc(F)cc2S(=O)(=O)N1,FVAYPUALYLMGAA-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114561,Nc1[nH]nc2c3ccccc3nc-2c1-c1cccc(Br)c1,WUBDFBGWZFWKIY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL114396,COc1ccc2c(c1)C(=O)C(c1[nH]c3ccc(OC)cc3c1O)=N2,JIIURXYJEFWVSA-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL115119,Cc1cc(Cl)c2cccc(-c3ccc(Cl)cc3Cl)c2n1,BBNQCAXGODUUPF-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL115120,O=C1/C(=C/c2ccc(C(F)(F)F)cc2)Oc2cc(O)ccc21,BPEPHKHIFLKGNV-AUWJEWJLSA-N,8,1;1;1;1;1;1;1;1
CHEMBL115047,CCc1cc(NC(=O)c2ccc(Br)cc2)n[nH]1,CLPCOIGXIBZTFX-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116753,Cc1cccc2c1nc1n2C(=O)c2ccccc2-1,PFCBNVVMGMVTMP-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116672,CS(=O)(=O)c1ccc(-c2[nH]c(C(F)(F)F)nc2-c2ccsc2)cc1,SFWUIPYCGOKQGU-UHFFFAOYSA-N,8,3;1;1;1;1;1;1;1
CHEMBL116674,CCC/N=C(\S)N/N=C/c1ccc([N+](=O)[O-])s1,GONILENQBIHKMR-IZZDOVSWSA-N,8,3;1;1;1;1;1;1;1
CHEMBL3318812,Nc1nc2[nH]c(-c3ccc(Cl)cc3)c(-c3ccc(Cl)cc3)c2c(=O)[nH]1,XVZPHSVQJRANHB-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL116916,CC(=O)O[C@H](COP(=O)(O)O)C[S+]([O-])CC(=O)O,UGYDFHXSRVOOLR-JRJSLVRASA-N,8,3;1;1;1;1;1;1;1
CHEMBL117956,Brc1ccccc1Oc1cccnc1,ASQFHYZZWANCJI-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117519,CSc1c(C)c(=O)[nH]c(=O)n1COCCO,RCMQIVZCCPUJFH-UHFFFAOYSA-N,8,3;3;1;1;1;1;1;1
CHEMBL118009,Cc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)s1,JTYKDXRADVCINF-DHZHZOJOSA-N,8,3;1;1;1;1;1;1;1
CHEMBL118010,FC(F)(F)c1cccc(Oc2cccnc2)c1,BOUSPQDKXSTBSY-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117842,Fc1ccccc1Oc1cccnc1,RAWJVKJJJPYTHC-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
CHEMBL117844,Fc1cccc(Oc2cccnc2)c1,RSUURDOXUOTPSO-UHFFFAOYSA-N,8,1;1;1;1;1;1;1;1
